imdb_id,release_year,genres,
tt0113492,1995,Science Fiction,
tt0112462,1995,Science Fiction,
tt0112641,1995,Drama,
tt0112697,1995,Drama,
tt0112431,1995,Fantasy,
tt0112642,1995,Fantasy,
tt0113442,1995,Comedy,
tt0113101,1995,Comedy,
tt0114898,1995,Adventure,
tt0113198,1995,Romance,
tt0112281,1995,Comedy,
tt0112579,1995,Drama,
tt0113627,1995,Drama,
tt0113957,1995,Crime,
tt0112691,1995,Family,
tt0113481,1995,Adventure,
tt0112851,1995,Thriller,
tt0114924,1995,Comedy,
tt0114069,1995,Action,
tt0114681,1995,Fantasy,
tt0114781,1995,Action,
tt0112760,1995,Action,
tt0113855,1995,Action,
tt0114388,1995,Drama,
tt0112508,1995,Comedy,
tt0113820,1995,Action,
tt0113161,1995,Comedy,
tt0112401,1995,Action,
tt0114214,1995,Action,
tt0113117,1995,Comedy,
tt0113596,1995,Animation,
tt0112896,1995,Comedy,
tt0112722,1995,Drama,
tt0114614,1995,Action,
tt0113118,1995,Comedy,
tt0112818,1995,Drama,
tt0112740,1995,Action,
tt0114436,1995,Drama,
tt0113819,1995,Comedy,
tt0112817,1995,Drama,
tt0114887,1995,Drama,
tt0113041,1995,Comedy,
tt0112453,1995,Family,
tt0114857,1995,Action,
tt0114194,1995,Fantasy,
tt0112461,1995,Drama,
tt0109642,1995,Mystery,
tt0113845,1995,Action,
tt0114168,1995,Drama,
tt0114287,1995,Adventure,
tt0114682,1995,Comedy,
tt0113243,1995,Action,
tt0113228,1995,Romance,
tt0113987,1995,History,
tt0110443,1995,Comedy,
tt0113071,1995,Action,
tt0112571,1995,Comedy,
tt0113253,1995,Horror,
tt0113010,1995,Action,
tt0112040,1995,Drama,
tt0112819,1995,Action,
tt0113749,1995,Romance,
tt0112346,1995,Comedy,
tt0113670,1995,Drama,
tt0114319,1995,Comedy,
tt0114558,1995,Crime,
tt0113677,1995,Drama,
tt0113501,1995,Action,
tt0113089,1995,Fantasy,
tt0113972,1995,Crime,
tt0113986,1995,Comedy,
tt0114478,1995,Comedy,
tt0114694,1995,Comedy,
tt0114057,1995,Drama,
tt0114702,1995,Drama,
tt0112602,1995,Adventure,
tt0110006,1995,Comedy,
tt0114367,1995,Horror,
tt0114496,1995,Comedy,
tt0112572,1995,Comedy,
tt0113540,1995,Drama,
tt0113691,1995,Drama,
tt0113114,1995,Adventure,
tt0113538,1995,Adventure,
tt0112950,1995,Comedy,
tt0112966,1995,Drama,
tt0113451,1995,Action,
tt0113870,1995,Crime,
tt0112750,1995,Action,
tt0112757,1995,Drama,
tt0114608,1995,Horror,
tt0114279,1995,Drama,
tt0114852,1995,Thriller,
tt0114825,1995,Comedy,
tt0114576,1995,Action,
tt0112643,1995,Thriller,
tt0113690,1995,Mystery,
tt0112625,1995,Horror,
tt0113552,1995,Action,
tt0112679,1995,Drama,
tt0113729,1995,Drama,
tt0109415,1995,Thriller,
tt0112715,1995,Action,
tt0113762,1995,Drama,
tt0114323,1995,Drama,
tt0113321,1995,Comedy,
tt0114745,1995,TV Movie,
tt0112438,1995,Drama,
tt0113537,1995,Comedy,
tt0112499,1995,Action,
tt0114345,1995,Drama,
tt0112857,1995,Drama,
tt0109723,1995,Horror,
tt0112744,1995,Drama,
tt0113613,1995,Comedy,
tt0112255,1995,Adventure,
tt0112288,1995,Drama,
tt0114011,1995,Comedy,
tt0112681,1995,History,
tt0113500,1995,Action,
tt0114188,1995,Comedy,
tt0113862,1995,Drama,
tt0114272,1995,Drama,
tt0113028,1995,Action,
tt0112342,1995,Action,
tt0113419,1995,Adventure,
tt0112792,1995,Drama,
tt0114117,1995,Drama,
tt0114671,1995,Drama,
tt0113269,1995,Foreign,
tt0114885,1995,Comedy,
tt0113362,1995,War,
tt0113347,1995,Drama,
tt0113965,1995,Thriller,
tt0113305,1995,Romance,
tt0113636,1995,Comedy,
tt0112688,1995,Mystery,
tt0109552,1995,Action,
tt0113617,1995,Adventure,
tt0114928,1995,Drama,
tt0114609,1995,Horror,
tt0113097,1995,Comedy,
tt0112887,1995,Action,
tt0112556,1995,Comedy,
tt0105236,1992,Crime,
tt0103639,1992,Animation,
tt0104431,1992,Comedy,
tt0103776,1992,Action,
tt0103644,1992,Science Fiction,
tt0104714,1992,Adventure,
tt0103874,1992,Romance,
tt0106308,1992,Fantasy,
tt0105690,1992,Action,
tt0104070,1992,Fantasy,
tt0104257,1992,Drama,
tt0105793,1992,Comedy,
tt0103786,1992,Comedy,
tt0103772,1992,Thriller,
tt0105698,1992,Thriller,
tt0104348,1992,Crime,
tt0104437,1992,Adventure,
tt0105435,1992,Adventure,
tt0103759,1992,Crime,
tt0105695,1992,Western,
tt0105417,1992,Music,
tt0105812,1992,Comedy,
tt0103594,1992,Action,
tt0105128,1992,Horror,
tt0105323,1992,Drama,
tt0105104,1992,Action,
tt0103873,1992,Horror,
tt0106950,1992,Action,
tt0105265,1992,Drama,
tt0103855,1992,Thriller,
tt0105275,1992,Action,
tt0105156,1992,Thriller,
tt0105130,1992,Comedy,
tt0104940,1992,Comedy,
tt0105477,1992,Action,
tt0105112,1992,Drama,
tt0104868,1992,Comedy,
tt0105665,1992,Drama,
tt0105151,1992,Comedy,
tt0104409,1992,Horror,
tt0104797,1992,Drama,
tt0107756,1992,Romance,
tt0105327,1992,Drama,
tt0105629,1992,Fantasy,
tt0104454,1992,Drama,
tt0104691,1992,Action,
tt0104815,1992,Action,
tt0104389,1992,Drama,
tt0104779,1992,Thriller,
tt0104299,1992,Science Fiction,
tt0103767,1992,Documentary,
tt0104412,1992,Drama,
tt0103976,1992,Drama,
tt0104237,1992,Drama,
tt0104265,1992,Drama,
tt0104291,1992,Adventure,
tt0105391,1992,Drama,
tt0104694,1992,Comedy,
tt0105046,1992,Drama,
tt0102343,1992,Comedy,
tt0104952,1992,Comedy,
tt0104009,1992,Animation,
tt0104036,1992,Romance,
tt0103859,1992,Drama,
tt0104692,1992,Horror,
tt0103919,1992,Drama,
tt0103939,1992,Drama,
tt0104839,1992,Adventure,
tt0103805,1992,Drama,
tt0104452,1992,Comedy,
tt0105699,1992,Crime,
tt0103924,1992,Action,
tt0104850,1992,Action,
tt0105159,1992,Drama,
tt0105219,1992,Action,
tt0104187,1992,Comedy,
tt0103893,1992,Action,
tt0105585,1992,Action,
tt0104040,1992,Comedy,
tt0104231,1992,Adventure,
tt0105211,1992,Drama,
tt0104573,1992,Action,
tt0105415,1992,Comedy,
tt0105399,1992,Action,
tt0104346,1992,Action,
tt0104114,1992,Comedy,
tt0105414,1992,Thriller,
tt0104155,1992,Horror,
tt0104181,1992,Drama,
tt0103671,1992,Crime,
tt0104926,1992,Comedy,
tt0101628,1992,Thriller,
tt0105483,1992,Drama,
tt0105428,1992,Fantasy,
tt0105165,1992,Drama,
tt0103596,1992,Adventure,
tt0105459,1992,Thriller,
tt0104549,1992,Crime,
tt0104695,1992,Comedy,
tt0104438,1992,Action,
tt0104627,1992,Mystery,
tt0105813,1992,Action,
tt0104073,1992,Action,
tt0104990,1992,Drama,
tt0104107,1992,Action,
tt0104802,1992,Drama,
tt0104466,1992,Romance,
tt0107668,1992,Science Fiction,
tt0104647,1992,Action,
tt0104511,1992,Comedy,
tt0103747,1992,Drama,
tt0105402,1992,Action,
tt0105682,1992,Drama,
tt0104897,1992,Action,
tt0104427,1992,Crime,
tt0103791,1992,Comedy,
tt0104756,1992,Drama,
tt0105488,1992,Comedy,
tt0104670,1992,Comedy,
tt0105466,1992,Comedy,
tt0103843,1992,Drama,
tt0082971,1981,Adventure,
tt0082948,1981,Romance,
tt0082398,1981,Adventure,
tt0082406,1981,Adventure,
tt0082694,1981,Adventure,
tt0082517,1981,Comedy,
tt0082010,1981,Horror,
tt0082509,1981,Animation,
tt0083907,1981,Horror,
tt0082340,1981,Science Fiction,
tt0082348,1981,Adventure,
tt0082846,1981,Drama,
tt0082158,1981,Drama,
tt0082418,1981,Horror,
tt0083111,1981,Action,
tt0082432,1981,Adventure,
tt0082495,1981,Horror,
tt0082934,1981,Romance,
tt0082031,1981,Comedy,
tt0083000,1981,Thriller,
tt0084522,1981,Comedy,
tt0082979,1981,Drama,
tt0082136,1981,Comedy,
tt0081974,1981,Drama,
tt0081633,1981,Family,
tt0081455,1981,Horror,
tt0083284,1981,Action,
tt0083190,1981,Action,
tt0083131,1981,Action,
tt0082869,1981,Science Fiction,
tt0082377,1981,Drama,
tt0082242,1981,Horror,
tt0082085,1981,Drama,
tt1421377,1981,Music,
tt0082247,1981,Action,
tt0082436,1981,Crime,
tt0082970,1981,Drama,
tt0082288,1981,Fantasy,
tt0082163,1981,Comedy,
tt0082416,1981,Drama,
tt0082533,1981,Drama,
tt0082783,1981,Comedy,
tt0083169,1981,Drama,
tt0082776,1981,Horror,
tt0082351,1981,Action,
tt0082700,1981,Adventure,
tt0082186,1981,Adventure,
tt0082474,1981,Crime,
tt0082220,1981,Drama,
tt0083064,1981,Crime,
tt0083133,1981,Comedy,
tt0082431,1981,Action,
tt0082199,1981,Comedy,
tt0082449,1981,Drama,
tt0082118,1981,Horror,
tt0082498,1981,Drama,
tt0082427,1981,Horror,
tt0082073,1981,Comedy,
tt0082677,1981,Science Fiction,
tt0082146,1981,Comedy,
tt0082511,1981,Horror,
tt0082782,1981,Thriller,
tt0082766,1981,Drama,
tt0083336,1981,Drama,
tt0082801,1981,Comedy,
tt0082235,1981,TV Movie,
tt0082009,1981,Animation,
tt0082252,1981,Documentary,
tt0082477,1981,Comedy,
tt0082084,1981,Horror,
tt0082200,1981,Comedy,
tt0082951,1981,Thriller,
tt0082332,1981,Crime,
tt0082945,1981,Drama,
tt0116629,1996,Action,
tt0117060,1996,Adventure,
tt0117951,1996,Drama,
tt0116282,1996,Crime,
tt0117500,1996,Action,
tt0116996,1996,Comedy,
tt0117509,1996,Drama,
tt0116583,1996,Family,
tt0115491,1996,Adventure,
tt0117705,1996,Animation,
tt0116213,1996,Action,
tt0115433,1996,Comedy,
tt0117333,1996,Drama,
tt0116367,1996,Horror,
tt0117913,1996,Crime,
tt0117731,1996,Science Fiction,
tt0116483,1996,Comedy,
tt0116705,1996,Comedy,
tt0117571,1996,Crime,
tt0116908,1996,Action,
tt0116695,1996,Comedy,
tt0117008,1996,Comedy,
tt0116136,1996,Fantasy,
tt0117218,1996,Fantasy,
tt0116040,1996,Action,
tt0117420,1996,Action,
tt0115857,1996,Adventure,
tt0116209,1996,Drama,
tt0116253,1996,Action,
tt0117998,1996,Action,
tt0117438,1996,Action,
tt0116000,1996,Action,
tt0115798,1996,Comedy,
tt0117665,1996,Crime,
tt0116365,1996,Horror,
tt0115759,1996,Action,
tt0115964,1996,Drama,
tt0116225,1996,Action,
tt0117318,1996,Drama,
tt0115571,1996,Action,
tt0115736,1996,Romance,
tt0117802,1996,Comedy,
tt0117765,1996,Drama,
tt0116277,1996,Drama,
tt0116669,1996,Comedy,
tt0117381,1996,Crime,
tt0115624,1996,Action,
tt0115956,1996,Drama,
tt0116242,1996,Drama,
tt0117887,1996,Comedy,
tt0117894,1996,Horror,
tt0116126,1996,Comedy,
tt0115438,1996,Comedy,
tt0117603,1996,Drama,
tt0117364,1996,Drama,
tt0115963,1996,Fantasy,
tt0116571,1996,Comedy,
tt0117247,1996,Comedy,
tt0116514,1996,Horror,
tt0116130,1996,Comedy,
tt0116778,1996,Comedy,
tt0117372,1996,Fantasy,
tt0116353,1996,Action,
tt0116421,1996,Action,
tt0115783,1996,Action,
tt0117979,1996,Comedy,
tt0117826,1996,Horror,
tt0116250,1996,History,
tt0116502,1996,Comedy,
tt0115907,1996,Drama,
tt0116287,1996,Drama,
tt0116324,1996,Comedy,
tt0115640,1996,Comedy,
tt0115495,1996,Crime,
tt0117108,1996,Comedy,
tt0115693,1996,Action,
tt0116830,1996,Action,
tt0117011,1996,Action,
tt0116320,1996,Action,
tt0115580,1996,Comedy,
tt0117628,1996,Comedy,
tt0116684,1996,Drama,
tt0116260,1996,Drama,
tt0115641,1996,Animation,
tt0115986,1996,Action,
tt0115988,1996,Drama,
tt0114151,1996,Drama,
tt0115734,1996,Comedy,
tt0116683,1996,Adventure,
tt0117110,1996,Action,
tt0116191,1996,Comedy,
tt0115685,1996,Comedy,
tt0117918,1996,Comedy,
tt0116531,1996,Comedy,
tt0116313,1996,Comedy,
tt0116817,1996,Family,
tt0116743,1996,Drama,
tt0117666,1996,Drama,
tt0117589,1996,Drama,
tt0116999,1996,Drama,
tt0115644,1996,Drama,
tt0116329,1996,Action,
tt0115710,1996,Crime,
tt0117002,1996,Drama,
tt0116409,1996,Adventure,
tt0117991,1996,Drama,
tt0116594,1996,Drama,
tt0118040,1996,Drama,
tt0117631,1996,Drama,
tt0116477,1996,Drama,
tt0116731,1996,Drama,
tt0116905,1996,Drama,
tt0116322,1996,Adventure,
tt0115678,1996,Drama,
tt0118073,1996,Comedy,
tt0116839,1996,Action,
tt0115639,1996,Comedy,
tt0116508,1996,Drama,
tt0117107,1996,Drama,
tt0114720,1996,Horror,
tt0116756,1996,Fantasy,
tt0115862,1996,Drama,
tt0118158,1996,Action,
tt0117608,1996,Comedy,
tt0116361,1996,Comedy,
tt0117723,1996,Action,
tt0116289,1996,Action,
tt0117331,1996,Adventure,
tt0115472,1996,Animation,
tt0115683,1996,Comedy,
tt0117119,1996,Comedy,
tt0117038,1996,Comedy,
tt0116259,1996,Drama,
tt0115697,1996,Comedy,
tt0115509,1996,Romance,
tt0116448,1996,Comedy,
tt0117039,1996,Drama,
tt0115836,1996,Comedy,
tt0117768,1996,Comedy,
tt0117057,1996,Comedy,
tt0118055,1996,Drama,
tt0118178,1996,Family,
tt0116913,1996,Documentary,
tt0116033,1996,Action,
tt0115744,1996,Comedy,
tt0115195,1996,Adventure,
tt0119256,1996,Drama,
tt0116118,1996,TV Movie,
tt0120199,1996,Comedy,
tt0116621,1996,Drama,
tt0116168,1996,Action,
tt0116768,1996,Comedy,
tt0117477,1996,Comedy,
tt0116654,1996,Fantasy,
tt0116736,1996,Thriller,
tt0116311,1996,Comedy,
tt0115885,1996,Horror,
tt0116095,1996,Drama,
tt0115493,1996,Adventure,
tt0116151,1996,Adventure,
tt0115392,1996,Action,
tt0117283,1996,Comedy,
tt0116075,1996,Horror,
tt0116650,1996,Comedy,
tt0115906,1996,Drama,
tt0116861,1996,Comedy,
tt0114733,1996,Comedy,
tt0115851,1996,Comedy,
tt0118111,1996,Music,
tt0117692,1996,Horror,
tt0116493,1996,Comedy,
tt0120238,1996,Comedy,
tt0118308,1996,TV Movie,
tt0116165,1996,Comedy,
tt0116410,1996,History,
tt0117534,1996,Fantasy,
tt0117128,1996,Comedy,
tt0115610,1996,Horror,
tt0117104,1996,Comedy,
tt0115725,1996,Fantasy,
tt0118147,1996,Documentary,
tt0117891,1996,Comedy,
tt0172495,2000,Action,
tt0209144,2000,Mystery,
tt0170016,2000,Family,
tt0162222,2000,Adventure,
tt0208092,2000,Thriller,
tt0120755,2000,Adventure,
tt0230030,2000,Fantasy,
tt0175142,2000,Comedy,
tt0120917,2000,Adventure,
tt0207201,2000,Comedy,
tt0130623,2000,Animation,
tt0160127,2000,Action,
tt0120630,2000,Animation,
tt0187393,2000,Drama,
tt0200550,2000,Comedy,
tt0165929,2000,Action,
tt0141926,2000,Action,
tt0249462,2000,Drama,
tt0187078,2000,Action,
tt0195685,2000,Drama,
tt0212338,2000,Comedy,
tt0190590,2000,Action,
tt0134847,2000,Thriller,
tt0181984,2000,Crime,
tt0138749,2000,Adventure,
tt0212346,2000,Comedy,
tt0186151,2000,Crime,
tt0180093,2000,Drama,
tt0223897,2000,Drama,
tt0264734,2000,Family,
tt0164052,2000,Action,
tt0208003,2000,Crime,
tt0144084,2000,Thriller,
tt0168629,2000,Drama,
tt0215129,2000,Comedy,
tt0210945,2000,Drama,
tt0219699,2000,Horror,
tt0146984,2000,Fantasy,
tt0181865,2000,Drama,
tt0242423,2000,Comedy,
tt0218967,2000,Comedy,
tt0267657,2000,Adventure,
tt0216216,2000,Action,
tt0192614,2000,Crime,
tt0248808,2000,Animation,
tt0183505,2000,Comedy,
tt0184894,2000,Adventure,
tt0217869,2000,Action,
tt0186566,2000,Action,
tt0190138,2000,Comedy,
tt0181875,2000,Drama,
tt0204946,2000,Comedy,
tt0241303,2000,Comedy,
tt0146882,2000,Comedy,
tt0199753,2000,Thriller,
tt0183523,2000,Science Fiction,
tt0209958,2000,Horror,
tt0162650,2000,Action,
tt0208185,2000,Animation,
tt0208988,2000,Action,
tt0191397,2000,Comedy,
tt0204626,2000,Mystery,
tt0158622,2000,Science Fiction,
tt0157262,2000,Comedy,
tt0146309,2000,Drama,
tt0163978,2000,Drama,
tt0233298,2000,Animation,
tt0177971,2000,Drama,
tt0185431,2000,Comedy,
tt0138946,2000,Drama,
tt0120913,2000,Animation,
tt0191754,2000,Comedy,
tt0134084,2000,Horror,
tt0159784,2000,Action,
tt0190865,2000,Action,
tt0184858,2000,Thriller,
tt0196216,2000,Action,
tt0181196,2000,Animation,
tt0220099,2000,Animation,
tt0195945,2000,Comedy,
tt0219653,2000,Horror,
tt0210382,2000,Crime,
tt0218839,2000,Comedy,
tt0190861,2000,History,
tt0203019,2000,Drama,
tt0160797,2000,Action,
tt0181536,2000,Drama,
tt0170691,2000,Drama,
tt0194368,2000,Action,
tt0259974,2000,Fantasy,
tt0204175,2000,Comedy,
tt0210070,2000,Drama,
tt0211181,2000,Comedy,
tt0144528,2000,Fantasy,
tt0171433,2000,Comedy,
tt0284946,2000,Animation,
tt0160484,2000,Horror,
tt0134983,2000,Science Fiction,
tt0196267,2000,Drama,
tt0142032,2000,Action,
tt0186894,2000,Drama,
tt0208874,2000,Drama,
tt0217630,2000,Drama,
tt0198021,2000,Comedy,
tt0171580,2000,Comedy,
tt0228750,2000,Action,
tt0160009,2000,Action,
tt0185014,2000,Comedy,
tt0219854,2000,Fantasy,
tt0213203,2000,Animation,
tt0144964,2000,Action,
tt0199725,2000,Action,
tt0214388,2000,Comedy,
tt0206420,2000,Comedy,
tt0203119,2000,Drama,
tt0163983,2000,Drama,
tt0176783,2000,Drama,
tt0180073,2000,Drama,
tt0120753,2000,Drama,
tt0156841,2000,Comedy,
tt0190374,2000,Action,
tt0132910,2000,Action,
tt0213790,2000,Comedy,
tt0171359,2000,Drama,
tt0164212,2000,Mystery,
tt0217756,2000,Action,
tt0210616,2000,Drama,
tt0247196,2000,Drama,
tt0209264,2000,Thriller,
tt0122459,2000,Romance,
tt0208629,2000,Drama,
tt0229260,2000,Horror,
tt0186975,2000,Comedy,
tt0195234,2000,Crime,
tt0275230,2000,Fantasy,
tt0134630,2000,Comedy,
tt0181151,2000,Comedy,
tt0252227,2000,Animation,
tt0186045,2000,Comedy,
tt0119273,2000,Action,
tt0171356,2000,Action,
tt0229440,2000,Crime,
tt0212235,2000,Comedy,
tt0206226,2000,Comedy,
tt0167203,2000,Romance,
tt0208196,2000,Comedy,
tt0279079,2000,Animation,
tt0211938,2000,Action,
tt0120903,2000,Adventure,
tt0210075,2000,Drama,
tt0206036,2000,Romance,
tt0209322,2000,Comedy,
tt0173716,2000,Thriller,
tt0205271,2000,Comedy,
tt0174480,2000,Drama,
tt0205873,2000,History,
tt0199314,2000,Comedy,
tt0236216,2000,Documentary,
tt0175526,2000,Mystery,
tt0216787,2000,Drama,
tt0269389,2000,Comedy,
tt0191996,2000,Action,
tt0195778,2000,Drama,
tt0220100,2000,Drama,
tt0219952,2000,Action,
tt0156812,2000,Comedy,
tt0245380,2000,Drama,
tt0200809,2000,Comedy,
tt0209095,2000,Horror,
tt0240684,2000,Animation,
tt0192255,2000,Horror,
tt0219105,2000,Family,
tt0189998,2000,Drama,
tt0190524,2000,Drama,
tt0239894,2000,Documentary,
tt0203166,2000,Drama,
tt0189584,2000,Comedy,
tt0203230,2000,Drama,
tt0149624,2000,Drama,
tt0210065,2000,Action,
tt0163887,2000,Drama,
tt0120202,2000,Comedy,
tt0162983,2000,Comedy,
tt0163676,2000,Thriller,
tt0234853,2000,Comedy,
tt0083658,1982,Science Fiction,
tt0083866,1982,Science Fiction,
tt0084787,1982,Horror,
tt0083944,1982,Action,
tt0083722,1982,Drama,
tt0084827,1982,Science Fiction,
tt0084602,1982,Drama,
tt0084516,1982,Horror,
tt0082198,1982,Adventure,
tt0083511,1982,Thriller,
tt0084726,1982,Science Fiction,
tt0083929,1982,Comedy,
tt0083908,1982,Thriller,
tt0083791,1982,Fantasy,
tt0084503,1982,Music,
tt0083987,1982,Drama,
tt0084805,1982,Comedy,
tt0083530,1982,Comedy,
tt0085794,1982,Comedy,
tt0084412,1982,Comedy,
tt0084814,1982,Comedy,
tt0083798,1982,Comedy,
tt0084745,1982,Horror,
tt0084649,1982,Fantasy,
tt0084701,1982,Action,
tt0084237,1982,Fantasy,
tt0084434,1982,Drama,
tt0084777,1982,Horror,
tt0084707,1982,Drama,
tt0084329,1982,Comedy,
tt0084021,1982,Comedy,
tt0083767,1982,Horror,
tt0083564,1982,Comedy,
tt0085809,1982,Documentary,
tt0084868,1982,Animation,
tt0084917,1982,Drama,
tt0084749,1982,Action,
tt0082334,1982,Horror,
tt0084088,1982,Western,
tt0086617,1982,War,
tt0084809,1982,Comedy,
tt0083972,1982,Horror,
tt0083739,1982,Horror,
tt0085636,1982,Horror,
tt0084855,1982,Drama,
tt0084234,1982,Comedy,
tt0084865,1982,Comedy,
tt0083943,1982,Science Fiction,
tt0083678,1982,Drama,
tt0084684,1982,Action,
tt0083550,1982,Horror,
tt0083642,1982,Comedy,
tt0084945,1982,Comedy,
tt0083806,1982,Comedy,
tt0083946,1982,Action,
tt0082250,1982,Action,
tt0083630,1982,Action,
tt0084352,1982,Comedy,
tt0083951,1982,Animation,
tt0082748,1982,Horror,
tt0084296,1982,Drama,
tt0084899,1982,Horror,
tt0084556,1982,Drama,
tt0084509,1982,Adventure,
tt0083851,1982,Comedy,
tt0084921,1982,Action,
tt0082338,1982,Horror,
tt0085852,1982,Science Fiction,
tt0083624,1982,Comedy,
tt0084370,1982,Comedy,
tt0084316,1982,Adventure,
tt0083833,1982,Comedy,
tt0084695,1982,Horror,
tt0084438,1982,TV Movie,
tt0083959,1982,Horror,
tt0084737,1982,Drama,
tt0084287,1982,Drama,
tt0082696,1982,Thriller,
tt0120382,1998,Comedy,
tt0120591,1998,Action,
tt0120762,1998,Animation,
tt0120611,1998,Horror,
tt0118715,1998,Comedy,
tt0120815,1998,Drama,
tt0120131,1998,Animation,
tt0120812,1998,Action,
tt0120623,1998,Family,
tt0120794,1998,Adventure,
tt0120587,1998,Adventure,
tt0120841,1998,Science Fiction,
tt0122690,1998,Action,
tt0118929,1998,Mystery,
tt0120890,1998,Crime,
tt0129387,1998,Romance,
tt0120902,1998,Mystery,
tt0120586,1998,Drama,
tt0120889,1998,Drama,
tt0120660,1998,Action,
tt0120744,1998,Action,
tt0120647,1998,Action,
tt0120738,1998,Adventure,
tt0120768,1998,Action,
tt0119643,1998,Fantasy,
tt0122151,1998,Action,
tt0130018,1998,Horror,
tt0120685,1998,Science Fiction,
tt0120791,1998,Drama,
tt0120184,1998,Science Fiction,
tt0120828,1998,Action,
tt0120669,1998,Adventure,
tt0138097,1998,History,
tt0120746,1998,Adventure,
tt0120484,1998,Comedy,
tt0120787,1998,Crime,
tt0138704,1998,Mystery,
tt0120632,1998,Drama,
tt0120783,1998,Comedy,
tt0120863,1998,Drama,
tt0141109,1998,Comedy,
tt0122718,1998,Comedy,
tt0118998,1998,Comedy,
tt0120844,1998,Science Fiction,
tt0128853,1998,Comedy,
tt0120873,1998,Thriller,
tt0127536,1998,Drama,
tt0120780,1998,Romance,
tt0120888,1998,Romance,
tt0128445,1998,Comedy,
tt0120631,1998,Drama,
tt0129290,1998,Comedy,
tt0119099,1998,Thriller,
tt0146336,1998,Horror,
tt0128442,1998,Drama,
tt0119683,1998,Crime,
tt0134619,1998,Horror,
tt0120595,1998,Adventure,
tt0121804,1998,Action,
tt0120735,1998,Comedy,
tt0146402,1998,Comedy,
tt0155753,1998,Comedy,
tt0120686,1998,Drama,
tt0120770,1998,Comedy,
tt0119314,1998,Drama,
tt0120751,1998,Action,
tt0119313,1998,Drama,
tt0144120,1998,Comedy,
tt0120877,1998,Action,
tt0120577,1998,Music,
tt0119223,1998,Comedy,
tt0167038,1998,Animation,
tt0133952,1998,Drama,
tt0120832,1998,Crime,
tt0119891,1998,Horror,
tt0119942,1998,Comedy,
tt0120148,1998,Comedy,
tt0119594,1998,Drama,
tt0120728,1998,Romance,
tt0118661,1998,Thriller,
tt0176892,1998,Adventure,
tt0120749,1998,Action,
tt0124879,1998,Comedy,
tt0120609,1998,Action,
tt0120789,1998,Fantasy,
tt0118747,1998,Music,
tt0124718,1998,Drama,
tt0120696,1998,Thriller,
tt0120633,1998,Drama,
tt0123865,1998,Drama,
tt0147612,1998,Comedy,
tt0120008,1998,Drama,
tt0118966,1998,Action,
tt0133189,1998,Comedy,
tt0150915,1998,Music,
tt0126388,1998,Adventure,
tt0120610,1998,Action,
tt0149215,1998,Fantasy,
tt0133751,1998,Horror,
tt0145734,1998,Comedy,
tt0119670,1998,Comedy,
tt0120533,1998,Drama,
tt0131857,1998,Comedy,
tt0124901,1998,Drama,
tt0120701,1998,Drama,
tt0138703,1998,Horror,
tt0143127,1998,Action,
tt0127723,1998,Comedy,
tt0120694,1998,Horror,
tt0155975,1998,Horror,
tt0159382,1998,Drama,
tt0120070,1998,Drama,
tt0118956,1998,Adventure,
tt0120802,1998,Drama,
tt0120324,1998,Thriller,
tt0124198,1998,Comedy,
tt0120157,1998,Action,
tt0139362,1998,Drama,
tt0118892,1998,Drama,
tt0127722,1998,Thriller,
tt0120782,1998,Mystery,
tt0118301,1998,Comedy,
tt0120742,1998,Comedy,
tt0118798,1998,Comedy,
tt0134067,1998,Animation,
tt0119196,1998,Thriller,
tt0123987,1998,Comedy,
tt0166792,1998,Animation,
tt0120576,1998,Drama,
tt0151691,1998,Drama,
tt0163818,1998,Action,
tt0120820,1998,Comedy,
tt0118744,1998,Drama,
tt0120693,1998,Comedy,
tt0120894,1998,Drama,
tt0120788,1998,Drama,
tt0120684,1998,Drama,
tt0119934,1998,Drama,
tt0120741,1998,Comedy,
tt0140796,1998,Comedy,
tt0120906,1998,Comedy,
tt0173886,1998,Adventure,
tt0120711,1998,Action,
tt0122961,1998,Action,
tt0118736,1998,Action,
tt0154506,1998,Crime,
tt0124595,1998,Drama,
tt0167758,1998,Family,
tt0119889,1998,Drama,
tt0138414,1998,Comedy,
tt0120724,1998,Action,
tt0166396,1998,Comedy,
tt0120661,1998,Adventure,
tt0120654,1998,Comedy,
tt0119336,1998,Comedy,
tt0119304,1998,Drama,
tt0126604,1998,Comedy,
tt0129868,1998,Comedy,
tt0120772,1998,Comedy,
tt0166322,1998,Drama,
tt0120765,1998,Comedy,
tt0120769,1998,Crime,
tt0120703,1998,Comedy,
tt0149151,1998,Comedy,
tt0120773,1998,Adventure,
tt0147004,1998,Comedy,
tt0120725,1998,Comedy,
tt0162212,1998,Drama,
tt0138563,1998,Documentary,
tt0123034,1998,Drama,
tt0118863,1998,Comedy,
tt0120831,1998,Comedy,
tt0150111,1998,Horror,
tt0164292,1998,Music,
tt0118539,1998,Action,
tt0169590,1998,Action,
tt0125454,1998,Comedy,
tt0133985,1998,Action,
tt0167049,1998,Comedy,
tt0133122,1998,Mystery,
tt0156729,1998,Drama,
tt0097757,1989,Animation,
tt0097576,1989,Adventure,
tt0098635,1989,Comedy,
tt0096895,1989,Fantasy,
tt0096874,1989,Adventure,
tt0097165,1989,Drama,
tt0097428,1989,Fantasy,
tt0097742,1989,Adventure,
tt0097958,1989,Comedy,
tt0097441,1989,War,
tt0096754,1989,Adventure,
tt0097733,1989,Action,
